Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66156a40dd2c1b5f2d25ac51,55898937fdf99b7ae47f5c7f,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:13.606000Z,2024-04-09T16:29:48.969000Z,,2024-04-09T16:30:29.597533Z,696.0,C1AUX6QQ,202,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a410d8cff8b82f5779e,5b605332377df20001b315c4,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:15.857000Z,2024-04-09T16:27:40.041000Z,,2024-04-09T16:27:40.591369Z,565.0,C1AUX6QQ,1375,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66156a41815c17b39c4c423d,63ea79393df95200a1d45272,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:12.909000Z,2024-04-09T16:29:40.005000Z,,2024-04-09T16:30:16.804114Z,688.0,C1AUX6QQ,279,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
66156a42424e1c92293686b5,63b6bda4781d2606cfdbae0d,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:14.208000Z,2024-04-09T16:56:22.184000Z,,2024-04-09T16:56:22.717888Z,2288.0,C1AUX6QQ,561,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a429a38d2bb132a4763,59860ea5fd8cca00015cba4d,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:17.768000Z,2024-04-09T16:37:54.886000Z,,2024-04-09T16:40:14.178989Z,1178.0,C1AUX6QQ,340,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a455ff918b349b9185b,59ce3501a5bbdd0001bf45e2,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:19.367000Z,2024-04-09T16:34:42.126000Z,,2024-04-09T16:34:42.724135Z,983.0,C1AUX6QQ,1430,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a46c110f2343910d682,5fdbf1bce6b2811086d25be3,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:44.714000Z,2024-04-09T16:32:58.823000Z,,2024-04-09T16:32:59.563128Z,855.0,C1AUX6QQ,81,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156a47f1794ef1d7348eda,571073cced0d66001290077d,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:20.914000Z,2024-04-09T16:31:20.022000Z,,2024-04-09T16:32:07.124245Z,780.0,C1AUX6QQ,2187,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a47586e6e2abe6daaed,60b1073cfd6d4ef92a3fed74,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:21.386000Z,2024-04-09T16:30:16.860000Z,,2024-04-09T16:30:57.064414Z,716.0,C1AUX6QQ,1729,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a499039c7578a2d1916,614964ed4d5b9991b0fd700d,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:23.505000Z,2024-04-09T16:31:52.188000Z,,2024-04-09T16:32:17.685061Z,809.0,C1AUX6QQ,733,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66156a4b50c5f9842d862a82,660eb60b18e5d476791edb62,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:44.880000Z,2024-04-09T16:32:16.243000Z,,2024-04-09T16:32:26.815871Z,812.0,C1AUX6QQ,16,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a52541b37157f49d0f2,5b1d867ac9d3cb000110529a,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:37.060000Z,2024-04-09T16:43:04.748000Z,,2024-04-09T16:43:05.448930Z,1468.0,C1AUX6QQ,1550,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156a5667faade582fc8562,60ad5e41e09138d7c9827f4e,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:35.001000Z,2024-04-09T16:32:59.431000Z,,2024-04-09T16:33:00.022782Z,865.0,C1AUX6QQ,889,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a60250fdbb66bb9189f,5ed2a7d0fca236226c8ab527,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:00.230000Z,2024-04-09T16:31:09.207000Z,,2024-04-09T16:31:55.180536Z,729.0,C1AUX6QQ,1206,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a61f18ecac760d9dd73,62d6d77df59450e545fb22f6,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:13.960000Z,2024-04-09T16:39:56.374000Z,,2024-04-09T16:40:49.486655Z,1183.0,C1AUX6QQ,843,36,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a64599a878f6969d92d,5da6a24a5b8ad1001570f6ae,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:19.094000Z,2024-04-09T16:34:06.301000Z,,2024-04-09T16:34:06.871440Z,888.0,C1AUX6QQ,1034,64,Female,White,Germany,United Kingdom,United Kingdom,English,No,Part-Time
66156a68135e0578116d747b,65b819d036c983737c87e6dc,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:48.188000Z,2024-04-09T16:32:10.889000Z,,2024-04-09T16:32:24.144184Z,803.0,C1AUX6QQ,175,39,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156a6a8684f1c5bdfd6ef5,5ba104967b196f00019640a1,AWAITING REVIEW,Not Applicable,2024-04-09T16:18:54.488000Z,2024-04-09T16:28:27.397000Z,,2024-04-09T16:28:28.170103Z,573.0,C1AUX6QQ,1990,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66156a6b2f43c2055b6162f8,5fabf588f711fa0c6b0aebf6,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:05.406000Z,2024-04-09T16:46:01.884000Z,,2024-04-09T16:46:02.438321Z,1617.0,C1AUX6QQ,1750,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156a71b474bf3d97e916dc,614d5b8c56459698156b2358,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:29.576000Z,2024-04-09T16:50:12.441000Z,,2024-04-09T17:50:26.229256Z,1843.0,C1AUX6QQ,116,32,Female,White,Hungary,United Kingdom,Hungary,English,No,DATA_EXPIRED
66156a72868338c659e86b08,5c60571b0112a60001a2b034,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:02.588000Z,2024-04-09T16:31:13.616000Z,,2024-04-09T16:32:01.306890Z,672.0,C1AUX6QQ,1285,58,Female,DATA_EXPIRED,DATA_EXPIRED,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a77d9760732952d1ad2,654696643d59ab1463391adc,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:22.094000Z,2024-04-09T16:37:21.606000Z,,2024-04-09T16:38:30.465384Z,1080.0,C1AUX6QQ,320,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156a79636d97db2d7fe2e3,5fb274f5557bcc848df4293a,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:17.098000Z,2024-04-09T16:37:36.629000Z,,2024-04-09T16:39:46.955669Z,1100.0,C1AUX6QQ,1064,43,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Full-Time
66156a80a4399bc71d5709f9,5ea98c900640c90a3db307ff,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:01.298000Z,2024-04-09T16:35:08.001000Z,,2024-04-09T16:35:08.744543Z,907.0,C1AUX6QQ,1355,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156a81b95c4f46bbf03b74,5fc18d478a746025809c8d29,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:27.928000Z,2024-04-09T16:38:05.197000Z,,2024-04-09T16:40:24.908072Z,1118.0,C1AUX6QQ,1408,40,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a82fd17fdd586a054fd,660313461bf2574f8b1455ea,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:10.483000Z,2024-04-09T17:15:37.204000Z,,2024-04-09T17:15:38.304360Z,3207.0,C1AUX6QQ,25,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156a83168f4e70dae10303,62729ff6b6e5922c7cc5f2dd,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:20.648000Z,2024-04-09T16:31:08.676000Z,,2024-04-09T16:31:54.817272Z,709.0,C1AUX6QQ,868,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156a83566f575eeff9c1c8,5980fff19bf4fe0001070984,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:15.479000Z,2024-04-09T16:47:12.067000Z,,2024-04-09T16:47:13.024346Z,1677.0,C1AUX6QQ,2309,45,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a84512e5ae4037ce00e,5f5503ae8eeab9093c445251,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:18.687000Z,2024-04-09T16:29:16.952000Z,,2024-04-09T16:29:38.598242Z,539.0,C1AUX6QQ,1526,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a871cd1df6d7c8b4072,62fb90429c2152a93ae5fdbd,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:27.414000Z,2024-04-09T16:35:05.829000Z,,2024-04-09T16:35:06.395037Z,939.0,C1AUX6QQ,874,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66156a8df9cb03f044feaf9b,65312c849894e46849dda502,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:40.968000Z,2024-04-09T16:39:03.668000Z,,2024-04-09T16:40:38.426965Z,1103.0,C1AUX6QQ,178,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156a93644321baafb167e2,5d7695cc7ae60f001bc4bde6,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:15.614000Z,2024-04-09T16:33:57.509000Z,,2024-04-09T16:33:58.086064Z,822.0,C1AUX6QQ,1651,36,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a9588ef2db4edee9d30,62989bc34389fc862d94db18,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:05.295000Z,2024-04-09T16:31:40.740000Z,,2024-04-09T16:32:15.234315Z,696.0,C1AUX6QQ,724,27,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156a966f2aa6b7a01a825d,5eea9efc609f0d1ad38199bd,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:41.003000Z,2024-04-09T16:30:00.644000Z,,2024-04-09T16:30:40.779927Z,620.0,C1AUX6QQ,1315,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156a9bb731b2b149e7e1f0,5d45521afdaaad00010ec185,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:48.637000Z,2024-04-09T16:31:17.270000Z,,2024-04-09T16:32:05.765407Z,689.0,C1AUX6QQ,1525,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156a9c63654407bed3a4ce,5fc8384d1bc5841b0e23dce6,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:49.433000Z,2024-04-09T16:36:39.067000Z,,2024-04-09T16:37:15.845907Z,1010.0,C1AUX6QQ,287,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156a9c7d55d05824fd338c,607db2d72b1c77ac47e82824,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:45.231000Z,2024-04-09T16:27:46.308000Z,,2024-04-09T16:27:46.914123Z,482.0,C1AUX6QQ,89,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66156a9eabe1ffe2e8850311,5c6e8dd877955b0001ff0c58,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:47.566000Z,2024-04-09T16:35:33.737000Z,,2024-04-09T16:35:36.214445Z,947.0,C1AUX6QQ,1261,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156aa5034cf83bcdb8abcd,5d59cb467ca41f0001e97e1f,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:54.523000Z,2024-04-09T16:38:27.894000Z,,2024-04-09T16:40:31.759706Z,1114.0,C1AUX6QQ,1274,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156aa6459c58e71ba055ff,5dbddb248fd62530bcd3cb21,AWAITING REVIEW,Not Applicable,2024-04-09T16:19:54.025000Z,2024-04-09T16:34:10.622000Z,,2024-04-09T16:34:11.237849Z,857.0,C1AUX6QQ,1942,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156aa89105aa89d48f5b81,55e876f25e4d360012cc283d,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:04.251000Z,2024-04-09T16:35:07.326000Z,,2024-04-09T16:35:08.042759Z,904.0,C1AUX6QQ,1342,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156aaaafc02bbfab0e3902,65be59f9d75c57ef759fd8d1,AWAITING REVIEW,Not Applicable,2024-04-09T16:24:10.359000Z,2024-04-09T16:40:10.178000Z,,2024-04-09T16:40:51.760435Z,960.0,C1AUX6QQ,146,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
66156aacc610bf73458ec376,65230ecce6b5748e6df764fa,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:03.779000Z,2024-04-09T16:33:46.614000Z,,2024-04-09T16:33:47.318678Z,823.0,C1AUX6QQ,339,52,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156aafe2b3f626a93ac493,59b6e6ddb269ef00018018c6,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:12.629000Z,2024-04-09T16:45:13.351000Z,,2024-04-09T16:45:13.930384Z,1321.0,C1AUX6QQ,1460,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ab15824a9d3758ca32a,5c2f6d25e38ccd0001caab19,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:06.652000Z,2024-04-09T16:38:03.173000Z,,2024-04-09T16:40:23.934685Z,1077.0,C1AUX6QQ,1774,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156ab2dd2c1b5f2d25ac61,5ebd5fa512c47d04402403da,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:07.252000Z,2024-04-09T16:32:50.480000Z,,2024-04-09T16:32:51.015766Z,764.0,C1AUX6QQ,2242,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ab49e6ae20bfeec9ec7,660d8d455a6a9849ea12b9c0,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:04.077000Z,2024-04-09T16:43:28.620000Z,,2024-04-09T16:43:29.173998Z,1405.0,C1AUX6QQ,19,29,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
66156ab7e226f538b4b72088,579e5da516020100010416b8,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:15.652000Z,2024-04-09T16:36:07.133000Z,,2024-04-09T16:36:28.764118Z,952.0,C1AUX6QQ,2038,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156ab88bf53864a9b802b8,606ca47dac67cbdff9177d6b,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:13.559000Z,2024-04-09T16:31:18.146000Z,,2024-04-09T16:32:06.001829Z,665.0,C1AUX6QQ,626,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156abcbec894efa8f72087,6321ddc7c6363a9c0b934d8d,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:23.802000Z,2024-04-09T16:35:11.859000Z,,2024-04-09T16:35:12.627671Z,889.0,C1AUX6QQ,924,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156ac11c84af916933acc1,660e69ed7a38b4550665bd84,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:23.764000Z,2024-04-09T16:34:42.473000Z,,2024-04-09T16:34:43.443908Z,859.0,C1AUX6QQ,17,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ac7f18ecac760d9dd81,5c28a4530091e40001ca4d00,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:35.715000Z,2024-04-09T16:32:28.738000Z,,2024-04-09T16:32:30.492704Z,714.0,C1AUX6QQ,473,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156aca3b5db211c41d6690,5eea8c81e1959f14a3999921,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:34.460000Z,2024-04-09T16:31:02.379000Z,,2024-04-09T16:31:48.786688Z,628.0,C1AUX6QQ,1678,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
66156accce8988977db843e9,613e084ec536004b04e48ed9,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:33.676000Z,2024-04-09T16:33:11.941000Z,,2024-04-09T16:33:12.494547Z,759.0,C1AUX6QQ,473,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156acdeb8e0579cdb8d0d7,6409ddd853498c0ea3b0efe7,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:39.995000Z,2024-04-09T16:33:07.963000Z,,2024-04-09T16:33:08.748622Z,748.0,C1AUX6QQ,114,51,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ad9c7f9583c9b473d5c,60342884b95a3823eaf5fd9b,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:41.331000Z,2024-04-09T16:32:40.312000Z,,2024-04-09T16:32:41.019815Z,719.0,C1AUX6QQ,788,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156ada2249f4b09e6fcdf4,6612a4793167ca5bc094e4b3,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:46.842000Z,2024-04-09T16:42:35.927000Z,,2024-04-09T16:42:36.573173Z,1310.0,C1AUX6QQ,4,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66156adb124807a1a929d117,6495b20dcbfda549afea6f6b,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:48.824000Z,2024-04-09T16:32:12.005000Z,,2024-04-09T16:32:24.765282Z,684.0,C1AUX6QQ,590,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66156add04164a7c68d02a99,65219f5f389dcd8af5d7b33d,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:50.637000Z,2024-04-09T16:31:33.812000Z,,2024-04-09T16:32:12.179742Z,644.0,C1AUX6QQ,165,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66156ae09c8d903e2999793b,5cd726aab1fa62001a8de584,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:56.827000Z,2024-04-09T16:33:10.395000Z,,2024-04-09T16:33:10.959375Z,734.0,C1AUX6QQ,1270,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156ae2260c87be7a73fb63,610dc85edb8c379c371753af,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:59.033000Z,2024-04-09T16:33:21.300000Z,,2024-04-09T16:33:22.358839Z,743.0,C1AUX6QQ,714,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156ae3e3951d4054e100eb,653d14bc14d143d888af01b0,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:51.025000Z,2024-04-09T16:45:35.067000Z,,2024-04-09T16:45:35.528247Z,1485.0,C1AUX6QQ,276,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156ae6c40b0c5157dff696,5de3d4fc1d61c93cd498bb92,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:00.058000Z,2024-04-09T16:36:53.893000Z,,2024-04-09T17:37:47.389629Z,954.0,C1AUX6QQ,2100,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156ae614444168b2c44e4a,62b6cb277460cccbc8f27ad5,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:03.946000Z,2024-04-09T16:41:41.436000Z,,2024-04-09T16:41:41.987166Z,1238.0,C1AUX6QQ,951,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156ae7f79377de6fb4d3c1,5dd50a444412f1000e724c1d,AWAITING REVIEW,Not Applicable,2024-04-09T16:20:59.450000Z,2024-04-09T16:36:20.322000Z,,2024-04-09T16:36:46.187448Z,921.0,C1AUX6QQ,2028,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156ae820c8ab7994954a66,66067f2712d0c6013b792c2d,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:03.424000Z,2024-04-09T16:40:16.335000Z,,2024-04-09T16:40:54.072253Z,1153.0,C1AUX6QQ,17,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156ae96ae5381f701a833e,5cbcadbe0b073500018c5f73,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:03.018000Z,2024-04-09T16:30:49.933000Z,,2024-04-09T16:31:35.114299Z,587.0,C1AUX6QQ,1612,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156aeb9520a8cfddcfb866,604b7f988450414bb6e95348,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:02.956000Z,2024-04-09T16:39:03.407000Z,,2024-04-09T16:40:38.793954Z,1081.0,C1AUX6QQ,569,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156aeca5bd6216ffa98b18,5f2e72ed16a1ff1e83d98d1b,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:00.756000Z,2024-04-09T16:38:01.664000Z,,2024-04-09T16:40:16.628598Z,1021.0,C1AUX6QQ,2198,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156aedf79377de6fb4d3c4,66105399d0c91c3e9e4c3bce,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:55.915000Z,2024-04-09T16:35:09.242000Z,,2024-04-09T16:35:10.235169Z,794.0,C1AUX6QQ,10,23,Male,Mixed,South Africa,United Kingdom,United Kingdom,English,No,Full-Time
66156aed566f575eeff9c1d9,5ac4b010f69e940001d97645,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:29.210000Z,2024-04-09T16:38:55.478000Z,,2024-04-09T16:40:37.706418Z,1047.0,C1AUX6QQ,2294,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66156aeeae3b5487bab7cb4e,5883d68d300c0b000113db56,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:14.278000Z,2024-04-09T16:34:48.419000Z,,2024-04-09T16:34:49.376068Z,815.0,C1AUX6QQ,1259,51,Female,White,Ireland,United Kingdom,Ireland,English,No,Part-Time
66156aeff3bf902c647c9109,656b3926d49eaa0c624e063f,AWAITING REVIEW,Not Applicable,2024-04-09T16:22:26.436000Z,2024-04-09T16:40:24.834000Z,,2024-04-09T16:40:57.646906Z,1079.0,C1AUX6QQ,245,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156af3034cf83bcdb8abd9,5e8b5bd1ac48b2027b9f76e8,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:16.462000Z,2024-04-09T16:39:52.004000Z,,2024-04-09T17:40:48.890742Z,1116.0,C1AUX6QQ,124,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156af56e5056ffa4daf1d3,634e460a7da3fef3d5a9faf3,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:09.046000Z,2024-04-09T16:54:35.880000Z,,2024-04-09T16:54:49.276196Z,2007.0,C1AUX6QQ,879,29,Male,Black,DATA_EXPIRED,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
66156af6648a72bbc88cab5c,5f61371454efa10bdcfc588d,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:27.180000Z,2024-04-09T16:31:08.335000Z,,2024-04-09T16:31:55.133658Z,582.0,C1AUX6QQ,1363,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156afcff15b256b97e8f17,5f998eb9732a41000bafd3f5,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:26.240000Z,2024-04-09T16:33:17.165000Z,,2024-04-09T16:33:17.760883Z,711.0,C1AUX6QQ,618,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b02550af5ca54c1c720,65ad35a96f13be31e82d4d70,AWAITING REVIEW,Not Applicable,2024-04-09T16:23:40.144000Z,2024-04-09T16:35:53.186000Z,,2024-04-09T16:36:08.890117Z,734.0,C1AUX6QQ,162,18,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66156b03579950a9d47742a9,644a6b401909670b5aa92694,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:29.934000Z,2024-04-09T16:36:35.594000Z,,2024-04-09T16:37:09.975007Z,906.0,C1AUX6QQ,488,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66156b04f4fab153c97b596e,59e50a7ce75b450001a6917e,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:44.746000Z,2024-04-09T16:37:12.340000Z,,2024-04-09T16:38:08.141689Z,928.0,C1AUX6QQ,340,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b06fa5a42f3daea3702,60017449682ed3025a873e3d,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:31.595000Z,2024-04-09T16:35:49.519000Z,,2024-04-09T16:36:03.078132Z,858.0,C1AUX6QQ,1396,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66156b07c110f2343910d698,5ee4c4b42c280d1cd26cfe3d,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:33.785000Z,2024-04-09T16:40:04.176000Z,,2024-04-09T16:40:50.562856Z,1111.0,C1AUX6QQ,1506,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66156b0c6e09fc8b1e6d75ee,629f7a9685bc9e5be8bf83e7,AWAITING REVIEW,Not Applicable,2024-04-09T16:21:47.061000Z,2024-04-09T16:38:47.017000Z,,2024-04-09T16:40:36.787411Z,1020.0,C1AUX6QQ,386,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
